time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-08-03 06:01:13.350 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221695737856,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,40735216,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:02:13.360 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221694660608,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,40735216,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:03:13.371 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221694627840,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,41783792,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:04:13.380 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221694590976,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,41783792,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:05:13.383 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221698875392,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,41783792,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:06:13.388 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221699031040,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,41783792,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:07:13.395 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221699715072,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,41783792,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:08:13.399 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221699735552,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,42832368,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:09:13.407 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221709930496,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,42832368,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:10:13.415 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221709557760,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,43880944,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:11:13.426 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221709406208,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,43880944,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:12:13.433 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221709406208,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,43880944,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:13:13.441 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221709352960,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,43880944,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:14:13.451 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221709283328,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,44929520,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:15:13.454 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221709627392,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,44929520,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:16:13.463 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221702721536,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,44929520,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:17:13.471 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221702455296,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,44929520,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:18:13.477 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221702369280,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,44929520,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:19:13.485 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221698961408,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,45978096,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:20:13.493 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221698228224,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,45978096,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:21:13.501 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221698334720,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,45978096,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:22:13.508 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221696786432,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,45978096,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:23:13.511 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221693546496,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,47026672,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:24:13.517 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221691338752,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,47026672,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:25:13.526 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221691121664,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,47026672,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:26:13.531 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221688393728,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,47026672,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:27:13.538 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221690138624,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,47026672,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:28:13.546 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221688172544,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,48075248,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:29:13.553 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221686657024,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,48075248,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:30:13.561 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221686689792,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,48075248,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:31:13.569 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221686390784,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,48075248,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:32:13.575 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221686317056,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,49123824,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:33:13.585 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221686317056,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,49123824,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:34:13.594 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221686378496,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,49123824,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:35:13.603 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221686423552,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,49123824,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:36:13.612 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221687431168,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,50172400,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:37:13.623 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221687345152,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,50172400,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:38:13.631 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221687382016,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,50172400,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:39:13.639 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221687521280,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,50172400,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:40:13.645 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221689622528,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,50172400,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:41:13.648 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221679411200,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,51220976,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:42:13.652 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221687894016,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,51220976,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:43:13.659 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221686824960,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,51220976,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
